State-County FIPS Code,Select State,Select County,State-County-Tract FIPS Code (lookup by address at http://www.ffiec.gov/Geocode/),Primary RUCA Code 2010,"Secondary RUCA Code, 2010 (see errata)","Tract Population, 2010","Land Area (square miles), 2010","Population Density (per square mile), 2010"
42101,PA,Philadelphia County,42101002400,1,1,"5,129",0.2,"24,810.50"
42101,PA,Philadelphia County,42101002500,1,1,"3,769",0.2,"24,483.90"
42101,PA,Philadelphia County,42101002701,1,1,"3,874",0.1,"44,625.60"
42101,PA,Philadelphia County,42101002702,1,1,"3,566",0.1,"25,119.90"
42101,PA,Philadelphia County,42101002801,1,1,"4,324",0.1,"50,231.50"
42101,PA,Philadelphia County,42101002802,1,1,"5,539",0.1,"39,554.30"
42101,PA,Philadelphia County,42101002900,1,1,"4,141",0.1,"28,969.90"
42101,PA,Philadelphia County,42101003001,1,1,"4,664",0.1,"53,321.00"
42101,PA,Philadelphia County,42101003002,1,1,"3,200",0.1,"36,518.70"
42101,PA,Philadelphia County,42101003100,1,1,"4,437",0.2,"29,026.40"
42101,PA,Philadelphia County,42101003200,1,1,"4,875",0.2,"25,673.90"
42101,PA,Philadelphia County,42101003300,1,1,"6,162",0.4,"15,022.80"
42101,PA,Philadelphia County,42101003600,1,1,"6,723",0.4,"18,052.70"
42101,PA,Philadelphia County,42101003701,1,1,"6,609",0.1,"48,133.60"
42101,PA,Philadelphia County,42101003702,1,1,"3,707",0.1,"38,805.90"
42101,PA,Philadelphia County,42101003800,1,1,"3,898",0.4,"9,269.40"
42101,PA,Philadelphia County,42101003901,1,1,"6,062",0.2,"37,346.90"
42101,PA,Philadelphia County,42101003902,1,1,"5,507",0.2,"31,513.90"
42101,PA,Philadelphia County,42101004001,1,1,"4,259",0.1,"35,023.60"
42101,PA,Philadelphia County,42101004002,1,1,"4,998",0.1,"37,538.80"
42101,PA,Philadelphia County,42101004101,1,1,"6,243",0.1,"43,233.40"
42101,PA,Philadelphia County,42101004102,1,1,"7,848",0.2,"51,871.90"
42101,PA,Philadelphia County,42101004201,1,1,"5,105",0.1,"36,557.00"
42101,PA,Philadelphia County,42101004202,1,1,"4,925",0.2,"28,137.00"
42101,PA,Philadelphia County,42101005000,1,1,13,1.7,7.5
42101,PA,Philadelphia County,42101005400,1,1,"1,314",0.7,"1,843.30"
42101,PA,Philadelphia County,42101005500,1,1,"5,635",0.5,"12,490.60"
42101,PA,Philadelphia County,42101005600,1,1,"1,111",0.3,"3,423.90"
42101,PA,Philadelphia County,42101006000,1,1,"6,450",0.4,"15,330.90"
42101,PA,Philadelphia County,42101006100,1,1,"3,123",0.2,"15,141.40"
42101,PA,Philadelphia County,42101006200,1,1,"4,524",0.2,"22,991.10"
42101,PA,Philadelphia County,42101006300,1,1,"4,236",0.2,"19,746.50"
42101,PA,Philadelphia County,42101006400,1,1,"4,472",0.2,"17,947.00"
42101,PA,Philadelphia County,42101006500,1,1,"4,486",0.4,"10,455.20"
42101,PA,Philadelphia County,42101006600,1,1,"3,750",0.3,"14,913.70"
42101,PA,Philadelphia County,42101006700,1,1,"7,472",0.4,"19,324.00"
42101,PA,Philadelphia County,42101006900,1,1,"2,539",0.3,"9,336.20"
42101,PA,Philadelphia County,42101007000,1,1,"3,990",0.2,"22,032.00"
42101,PA,Philadelphia County,42101007101,1,1,"2,557",0.1,"26,149.80"
42101,PA,Philadelphia County,42101007102,1,1,"4,924",0.2,"30,674.10"
42101,PA,Philadelphia County,42101007200,1,1,"4,773",0.2,"24,595.40"
42101,PA,Philadelphia County,42101007300,1,1,"3,088",0.1,"20,655.60"
42101,PA,Philadelphia County,42101007400,1,1,"4,338",0.3,"16,622.10"
42101,PA,Philadelphia County,42101007700,1,1,"2,380",0.1,"19,127.90"
42101,PA,Philadelphia County,42101007800,1,1,"4,177",0.2,"25,311.80"
42101,PA,Philadelphia County,42101007900,1,1,"4,553",0.1,"31,200.50"
42101,PA,Philadelphia County,42101008000,1,1,"3,951",0.2,"23,771.70"
42101,PA,Philadelphia County,42101008101,1,1,"2,758",0.1,"29,311.40"
42101,PA,Philadelphia County,42101008102,1,1,"5,028",0.1,"35,921.50"
42101,PA,Philadelphia County,42101008200,1,1,"6,797",0.3,"21,150.30"
42101,PA,Philadelphia County,42101008301,1,1,"4,081",0.2,"20,702.40"
42101,PA,Philadelphia County,42101008302,1,1,"4,307",0.2,"26,232.80"
42101,PA,Philadelphia County,42101008400,1,1,"4,488",0.2,"23,166.00"
42101,PA,Philadelphia County,42101008500,1,1,"6,313",0.2,"26,310.60"
42101,PA,Philadelphia County,42101008601,1,1,"2,947",0.1,"30,230.60"
42101,PA,Philadelphia County,42101008602,1,1,"3,010",0.1,"21,118.90"
42101,PA,Philadelphia County,42101008701,1,1,"4,147",0.1,"41,386.20"
42101,PA,Philadelphia County,42101008702,1,1,"3,036",0.1,"27,729.70"
42101,PA,Philadelphia County,42101008801,1,1,988,0.1,"13,856.40"
42101,PA,Philadelphia County,42101008802,1,1,"6,983",0.2,"46,261.30"
42101,PA,Philadelphia County,42101009000,1,1,"5,576",0.2,"33,099.10"
42101,PA,Philadelphia County,42101009100,1,1,"2,803",0.2,"17,058.70"
42101,PA,Philadelphia County,42101009200,1,1,"2,884",0.2,"14,588.70"
42101,PA,Philadelphia County,42101009300,1,1,"4,221",0.2,"27,162.80"
42101,PA,Philadelphia County,42101009400,1,1,"3,827",0.1,"27,028.70"
42101,PA,Philadelphia County,42101009500,1,1,"3,313",0.1,"26,892.60"
42101,PA,Philadelphia County,42101009600,1,1,"4,238",0.2,"27,083.90"
42101,PA,Philadelphia County,42101009801,1,1,"2,184",0.1,"18,983.10"
42101,PA,Philadelphia County,42101009802,1,1,"5,475",0.2,"23,207.20"
42101,PA,Philadelphia County,42101010000,1,1,"4,366",0.2,"22,720.50"
42101,PA,Philadelphia County,42101010100,1,1,"5,459",0.2,"23,508.30"
42101,PA,Philadelphia County,42101010200,1,1,"3,187",0.1,"22,889.30"
42101,PA,Philadelphia County,42101010300,1,1,"2,449",0.1,"22,543.90"
42101,PA,Philadelphia County,42101010400,1,1,"3,332",0.2,"18,281.60"
42101,PA,Philadelphia County,42101010500,1,1,"3,746",0.3,"14,750.10"
42101,PA,Philadelphia County,42101010600,1,1,"1,476",0.1,"14,400.40"
42101,PA,Philadelphia County,42101010700,1,1,"3,562",0.2,"20,034.80"
42101,PA,Philadelphia County,42101010800,1,1,"3,611",0.2,"15,967.10"
42101,PA,Philadelphia County,42101010900,1,1,"2,313",0.1,"24,139.50"
42101,PA,Philadelphia County,42101011000,1,1,"3,470",0.2,"19,005.90"
42101,PA,Philadelphia County,42101011100,1,1,"3,712",0.5,"7,387.40"
42101,PA,Philadelphia County,42101011200,1,1,"5,494",0.2,"28,279.90"
42101,PA,Philadelphia County,42101011300,1,1,"2,917",0.1,"22,559.00"
42101,PA,Philadelphia County,42101011400,1,1,"6,126",0.4,"16,307.40"
42101,PA,Philadelphia County,42101011500,1,1,"4,282",0.1,"29,937.00"
42101,PA,Philadelphia County,42101011700,1,1,"1,931",0.3,"7,647.00"
42101,PA,Philadelphia County,42101011800,1,1,"5,621",0.4,"15,908.50"
42101,PA,Philadelphia County,42101011900,1,1,"5,195",0.3,"19,468.60"
42101,PA,Philadelphia County,42101012000,1,1,"1,947",0.2,"8,395.00"
42101,PA,Philadelphia County,42101012100,1,1,"2,547",0.3,"7,523.60"
42101,PA,Philadelphia County,42101012201,1,1,"2,911",0.1,"19,804.80"
42101,PA,Philadelphia County,42101012203,1,1,"1,120",0.1,"12,829.20"
42101,PA,Philadelphia County,42101012204,1,1,"3,564",0.3,"10,868.70"
42101,PA,Philadelphia County,42101012500,1,1,"5,210",0.3,"15,603.20"
42101,PA,Philadelphia County,42101013100,1,1,"1,529",0.1,"12,292.40"
42101,PA,Philadelphia County,42101013200,1,1,"2,914",0.2,"17,688.60"
42101,PA,Philadelphia County,42101013300,1,1,"2,854",0.1,"20,651.50"
42101,PA,Philadelphia County,42101013401,1,1,"2,288",0.1,"36,120.70"
42101,PA,Philadelphia County,42101013402,1,1,"2,922",0.1,"31,716.50"
42101,PA,Philadelphia County,42101013500,1,1,"3,222",0.2,"20,610.30"
42101,PA,Philadelphia County,42101013601,1,1,"2,677",0.1,"41,362.60"
42101,PA,Philadelphia County,42101013602,1,1,"3,503",0.1,"38,651.40"
42101,PA,Philadelphia County,42101013700,1,1,"4,813",0.2,"21,137.50"
42101,PA,Philadelphia County,42101013800,1,1,"2,061",0.1,"15,642.10"
42101,PA,Philadelphia County,42101013900,1,1,"3,764",0.2,"17,317.70"
42101,PA,Philadelphia County,42101014000,1,1,"3,010",0.2,"17,725.80"
42101,PA,Philadelphia County,42101014100,1,1,"2,094",0.2,"9,648.00"
42101,PA,Philadelphia County,42101014200,1,1,"3,570",0.3,"11,705.10"
42101,PA,Philadelphia County,42101014300,1,1,"1,439",0.2,"6,538.40"
42101,PA,Philadelphia County,42101014400,1,1,"3,105",0.2,"13,195.60"
42101,PA,Philadelphia County,42101014500,1,1,"2,464",0.1,"19,852.10"
42101,PA,Philadelphia County,42101014600,1,1,"4,289",0.2,"24,960.10"
42101,PA,Philadelphia County,42101014700,1,1,"3,939",0.1,"30,212.20"
42101,PA,Philadelphia County,42101014800,1,1,785,0.1,"10,637.70"
42101,PA,Philadelphia County,42101014900,1,1,"3,967",0.2,"22,669.90"
42101,PA,Philadelphia County,42101015101,1,1,"2,038",0.1,"27,339.00"
42101,PA,Philadelphia County,42101015102,1,1,"4,269",0.2,"19,865.70"
42101,PA,Philadelphia County,42101015200,1,1,"6,133",0.3,"23,739.90"
42101,PA,Philadelphia County,42101015300,1,1,"4,962",0.2,"27,394.00"
42101,PA,Philadelphia County,42101015600,1,1,"1,741",0.2,"10,497.00"
42101,PA,Philadelphia County,42101015700,1,1,"2,641",0.2,"14,097.30"
42101,PA,Philadelphia County,42101015800,1,1,"5,684",0.2,"25,372.30"
42101,PA,Philadelphia County,42101016000,1,1,"7,002",0.3,"25,158.30"
42101,PA,Philadelphia County,42101016100,1,1,"5,590",0.3,"20,461.20"
42101,PA,Philadelphia County,42101016200,1,1,"2,225",0.1,"15,789.00"
42101,PA,Philadelphia County,42101016300,1,1,"3,248",0.2,"14,701.00"
42101,PA,Philadelphia County,42101016400,1,1,"4,564",0.2,"24,371.30"
42101,PA,Philadelphia County,42101016500,1,1,"2,758",0.2,"18,097.20"
42101,PA,Philadelphia County,42101016600,1,1,"1,788",0.1,"17,733.90"
42101,PA,Philadelphia County,42101016701,1,1,"3,055",0.1,"31,145.60"
42101,PA,Philadelphia County,42101016702,1,1,"2,903",0.1,"21,173.40"
42101,PA,Philadelphia County,42101016800,1,1,"3,935",0.2,"17,532.40"
42101,PA,Philadelphia County,42101016901,1,1,"3,466",0.2,"17,502.00"
42101,PA,Philadelphia County,42101016902,1,1,"5,524",0.2,"25,380.70"
42101,PA,Philadelphia County,42101017000,1,1,"2,953",0.6,"4,870.30"
42101,PA,Philadelphia County,42101017100,1,1,"4,047",0.4,"9,187.30"
42101,PA,Philadelphia County,42101017201,1,1,"3,194",0.1,"31,459.10"
42101,PA,Philadelphia County,42101017202,1,1,"4,056",0.1,"36,148.10"
42101,PA,Philadelphia County,42101017300,1,1,"3,165",0.3,"9,372.80"
42101,PA,Philadelphia County,42101017400,1,1,"2,419",0.1,"17,699.00"
42101,PA,Philadelphia County,42101017500,1,1,"7,016",0.3,"25,241.00"
42101,PA,Philadelphia County,42101017601,1,1,"5,562",0.2,"24,874.50"
42101,PA,Philadelphia County,42101017602,1,1,"3,914",0.2,"25,314.00"
42101,PA,Philadelphia County,42101017701,1,1,"3,705",0.1,"39,808.30"
42101,PA,Philadelphia County,42101017702,1,1,"5,076",0.2,"26,870.90"
42101,PA,Philadelphia County,42101017800,1,1,"6,704",0.3,"26,192.70"
42101,PA,Philadelphia County,42101017900,1,1,"6,313",0.3,"22,899.70"
42101,PA,Philadelphia County,42101018001,1,1,"2,586",0.1,"17,289.60"
42101,PA,Philadelphia County,42101018002,1,1,"5,451",0.2,"32,101.70"
42101,PA,Philadelphia County,42101018300,1,1,"4,313",0.7,"6,088.60"
42101,PA,Philadelphia County,42101018400,1,1,"2,260",0.5,"4,552.50"
42101,PA,Philadelphia County,42101018800,1,1,"8,322",0.3,"32,495.50"
42101,PA,Philadelphia County,42101019000,1,1,"7,543",0.3,"25,091.40"
42101,PA,Philadelphia County,42101019100,1,1,"7,937",0.6,"14,284.40"
42101,PA,Philadelphia County,42101019200,1,1,"7,972",0.3,"31,430.90"
42101,PA,Philadelphia County,42101019501,1,1,"4,927",0.2,"32,397.60"
42101,PA,Philadelphia County,42101019502,1,1,"3,675",0.1,"25,703.90"
42101,PA,Philadelphia County,42101019700,1,1,"7,001",0.2,"40,242.00"
42101,PA,Philadelphia County,42101019800,1,1,"6,195",0.2,"29,657.70"
42101,PA,Philadelphia County,42101019900,1,1,"4,419",0.3,"17,291.80"
42101,PA,Philadelphia County,42101020000,1,1,"1,265",0.1,"10,346.00"
42101,PA,Philadelphia County,42101020101,1,1,"3,547",0.2,"18,997.40"
42101,PA,Philadelphia County,42101020102,1,1,"3,353",0.1,"23,274.30"
42101,PA,Philadelphia County,42101020200,1,1,"5,189",0.3,"17,757.90"
42101,PA,Philadelphia County,42101020300,1,1,"2,769",0.2,"14,112.60"
42101,PA,Philadelphia County,42101020400,1,1,"3,050",0.2,"19,391.30"
42101,PA,Philadelphia County,42101020500,1,1,"2,819",0.6,"5,107.50"
42101,PA,Philadelphia County,42101020600,1,1,"1,819",0.5,"3,635.60"
42101,PA,Philadelphia County,42101020700,1,1,"5,841",0.6,"10,591.90"
42101,PA,Philadelphia County,42101020800,1,1,"1,971",0.3,"5,796.70"
42101,PA,Philadelphia County,42101020900,1,1,"2,910",0.2,"14,779.50"
42101,PA,Philadelphia County,42101021000,1,1,"4,917",0.3,"14,838.80"
42101,PA,Philadelphia County,42101021100,1,1,"2,327",0.2,"11,154.50"
42101,PA,Philadelphia County,42101021200,1,1,"2,245",0.2,"11,274.90"
42101,PA,Philadelphia County,42101021300,1,1,"3,551",0.2,"17,067.10"
42101,PA,Philadelphia County,42101021400,1,1,"3,880",0.2,"16,551.70"
42101,PA,Philadelphia County,42101021500,1,1,"3,857",0.4,"9,956.90"
42101,PA,Philadelphia County,42101021600,1,1,"1,826",0.8,"2,374.30"
42101,PA,Philadelphia County,42101021700,1,1,"5,772",0.6,"9,585.60"
42101,PA,Philadelphia County,42101021800,1,1,"4,259",0.4,"11,074.10"
42101,PA,Philadelphia County,42101021900,1,1,"1,432",0.5,"2,630.30"
42101,PA,Philadelphia County,42101022000,1,1,"1,681",1.1,"1,478.90"
42101,PA,Philadelphia County,42101023100,1,1,"1,262",0.3,"4,460.40"
42101,PA,Philadelphia County,42101023500,1,1,"1,161",0.3,"3,877.80"
42101,PA,Philadelphia County,42101023600,1,1,"2,619",0.4,"6,935.10"
42101,PA,Philadelphia County,42101023700,1,1,"4,566",0.4,"11,021.60"
42101,PA,Philadelphia County,42101023800,1,1,"4,391",0.3,"14,549.90"
42101,PA,Philadelphia County,42101023900,1,1,"1,777",0.2,"9,469.30"
42101,PA,Philadelphia County,42101024000,1,1,"3,822",0.2,"16,041.60"
42101,PA,Philadelphia County,42101024100,1,1,"1,433",0.2,"9,099.90"
42101,PA,Philadelphia County,42101024200,1,1,"4,236",0.2,"20,620.20"
42101,PA,Philadelphia County,42101024300,1,1,"3,913",0.3,"14,925.00"
42101,PA,Philadelphia County,42101024400,1,1,"3,129",0.2,"19,240.90"
42101,PA,Philadelphia County,42101024500,1,1,"4,035",0.3,"13,046.90"
42101,PA,Philadelphia County,42101024600,1,1,"2,956",0.2,"12,323.30"
42101,PA,Philadelphia County,42101024700,1,1,"4,423",0.4,"12,170.30"
42101,PA,Philadelphia County,42101024800,1,1,"1,889",0.1,"15,324.30"
42101,PA,Philadelphia County,42101024900,1,1,"3,311",0.1,"26,369.90"
42101,PA,Philadelphia County,42101025200,1,1,"7,118",0.4,"19,356.50"
42101,PA,Philadelphia County,42101025300,1,1,"4,002",0.2,"17,831.00"
42101,PA,Philadelphia County,42101025400,1,1,"3,920",0.3,"13,189.50"
42101,PA,Philadelphia County,42101025500,1,1,"2,571",0.3,"8,686.20"
42101,PA,Philadelphia County,42101025600,1,1,"2,742",0.3,"8,219.60"
42101,PA,Philadelphia County,42101025700,1,1,"3,463",0.3,"11,987.50"
42101,PA,Philadelphia County,42101025800,1,1,"1,681",0.2,"7,420.50"
42101,PA,Philadelphia County,42101025900,1,1,"4,755",0.2,"22,415.50"
42101,PA,Philadelphia County,42101026000,1,1,"2,788",0.2,"13,287.50"
42101,PA,Philadelphia County,42101026100,1,1,"2,995",0.3,"11,945.60"
42101,PA,Philadelphia County,42101026200,1,1,"4,065",0.2,"18,937.20"
42101,PA,Philadelphia County,42101026301,1,1,"3,840",0.2,"24,475.90"
42101,PA,Philadelphia County,42101026302,1,1,"5,480",0.3,"20,157.50"
42101,PA,Philadelphia County,42101026400,1,1,"5,241",0.3,"17,035.40"
42101,PA,Philadelphia County,42101026500,1,1,"4,340",0.2,"20,588.60"
42101,PA,Philadelphia County,42101026600,1,1,"6,667",0.4,"18,892.50"
42101,PA,Philadelphia County,42101026700,1,1,"6,565",0.2,"26,407.80"
42101,PA,Philadelphia County,42101026800,1,1,"4,647",0.3,"15,546.50"
42101,PA,Philadelphia County,42101026900,1,1,"2,199",0.2,"9,265.50"
42101,PA,Philadelphia County,42101027000,1,1,"2,326",0.2,"9,380.50"
42101,PA,Philadelphia County,42101027100,1,1,"2,453",0.1,"17,065.90"
42101,PA,Philadelphia County,42101027200,1,1,"4,278",0.3,"16,317.00"
42101,PA,Philadelphia County,42101027300,1,1,"6,069",0.4,"16,757.40"
42101,PA,Philadelphia County,42101027401,1,1,"3,457",0.1,"27,409.60"
42101,PA,Philadelphia County,42101027402,1,1,"6,800",0.2,"34,441.30"
42101,PA,Philadelphia County,42101027500,1,1,"4,489",0.2,"19,159.50"
42101,PA,Philadelphia County,42101027600,1,1,"3,600",0.3,"14,047.50"
42101,PA,Philadelphia County,42101027700,1,1,"4,788",0.2,"22,862.80"
42101,PA,Philadelphia County,42101027800,1,1,"4,481",0.3,"16,014.00"
42101,PA,Philadelphia County,42101027901,1,1,"3,827",0.2,"23,839.30"
42101,PA,Philadelphia County,42101027902,1,1,"3,873",0.3,"11,273.50"
42101,PA,Philadelphia County,42101028000,1,1,"4,272",0.3,"15,402.60"
42101,PA,Philadelphia County,42101028100,1,1,"3,589",0.2,"18,460.20"
42101,PA,Philadelphia County,42101028200,1,1,"4,899",0.3,"14,826.10"
42101,PA,Philadelphia County,42101028300,1,1,"6,173",0.3,"23,753.90"
42101,PA,Philadelphia County,42101028400,1,1,"4,085",0.2,"21,484.60"
42101,PA,Philadelphia County,42101028500,1,1,"2,375",0.1,"23,037.80"
42101,PA,Philadelphia County,42101028600,1,1,"7,124",0.3,"25,703.40"
42101,PA,Philadelphia County,42101028700,1,1,"2,507",0.1,"19,042.90"
42101,PA,Philadelphia County,42101028800,1,1,"4,245",0.2,"24,874.40"
42101,PA,Philadelphia County,42101028901,1,1,"3,857",0.2,"16,686.70"
42101,PA,Philadelphia County,42101028902,1,1,"6,315",0.3,"21,178.20"
42101,PA,Philadelphia County,42101029000,1,1,"6,160",0.3,"19,500.90"
42101,PA,Philadelphia County,42101029100,1,1,"4,685",0.5,"9,140.20"
42101,PA,Philadelphia County,42101029200,1,1,"4,080",0.7,"6,098.10"
42101,PA,Philadelphia County,42101029300,1,1,"2,891",0.3,"10,920.70"
42101,PA,Philadelphia County,42101029400,1,1,"3,141",0.3,"12,561.10"
42101,PA,Philadelphia County,42101029800,1,1,"4,715",0.3,"18,811.80"
42101,PA,Philadelphia County,42101029900,1,1,"4,700",0.2,"20,581.50"
42101,PA,Philadelphia County,42101030000,1,1,"7,478",0.4,"21,263.50"
42101,PA,Philadelphia County,42101030100,1,1,"5,869",0.3,"20,963.10"
42101,PA,Philadelphia County,42101030200,1,1,"7,345",0.3,"21,097.10"
42101,PA,Philadelphia County,42101030501,1,1,"5,231",0.1,"35,901.20"
42101,PA,Philadelphia County,42101030502,1,1,"5,839",0.3,"21,627.50"
42101,PA,Philadelphia County,42101030600,1,1,"7,115",0.4,"18,285.20"
42101,PA,Philadelphia County,42101030700,1,1,"3,235",0.3,"12,824.90"
42101,PA,Philadelphia County,42101030800,1,1,"4,874",0.3,"15,864.70"
42101,PA,Philadelphia County,42101030900,1,1,"3,991",0.2,"16,025.50"
42101,PA,Philadelphia County,42101031000,1,1,"6,755",0.4,"16,452.10"
42101,PA,Philadelphia County,42101031101,1,1,"4,898",0.1,"36,281.40"
42101,PA,Philadelphia County,42101031102,1,1,"4,465",0.2,"29,058.00"
42101,PA,Philadelphia County,42101031200,1,1,"4,673",0.2,"28,163.80"
42101,PA,Philadelphia County,42101031300,1,1,"6,945",0.3,"25,293.80"
42101,PA,Philadelphia County,42101031401,1,1,"6,664",0.2,"29,015.20"
42101,PA,Philadelphia County,42101031402,1,1,"5,595",0.2,"25,687.00"
42101,PA,Philadelphia County,42101031501,1,1,"6,217",0.2,"27,419.60"
42101,PA,Philadelphia County,42101031502,1,1,"4,018",0.2,"18,001.30"
42101,PA,Philadelphia County,42101031600,1,1,"6,045",0.3,"21,929.30"
42101,PA,Philadelphia County,42101031700,1,1,"6,093",0.3,"17,898.40"
42101,PA,Philadelphia County,42101031800,1,1,"4,017",0.2,"22,408.40"
42101,PA,Philadelphia County,42101031900,1,1,"4,971",0.3,"16,649.50"
42101,PA,Philadelphia County,42101032000,1,1,"6,599",0.3,"25,077.20"
42101,PA,Philadelphia County,42101032100,1,1,"3,903",0.2,"18,282.20"
42101,PA,Philadelphia County,42101032300,1,1,"3,835",0.2,"16,553.20"
42101,PA,Philadelphia County,42101032500,1,1,"5,766",0.3,"17,792.80"
42101,PA,Philadelphia County,42101032600,1,1,"6,942",0.3,"22,200.00"
42101,PA,Philadelphia County,42101032900,1,1,"4,089",0.4,"11,474.90"
42101,PA,Philadelphia County,42101033000,1,1,"7,645",0.3,"27,018.10"
42101,PA,Philadelphia County,42101033101,1,1,"4,913",0.2,"26,131.00"
42101,PA,Philadelphia County,42101033102,1,1,"4,145",0.3,"14,946.30"
42101,PA,Philadelphia County,42101033200,1,1,"2,741",0.3,"8,569.50"
42101,PA,Philadelphia County,42101033300,1,1,"4,244",0.4,"10,866.20"
42101,PA,Philadelphia County,42101033400,1,1,"4,734",0.5,"10,062.90"
42101,PA,Philadelphia County,42101033500,1,1,"3,680",0.4,"10,109.50"
42101,PA,Philadelphia County,42101033600,1,1,"6,866",0.4,"15,414.60"
42101,PA,Philadelphia County,42101033701,1,1,"5,128",0.4,"13,640.90"
42101,PA,Philadelphia County,42101033702,1,1,"5,175",0.4,"12,670.80"
42101,PA,Philadelphia County,42101033800,1,1,"6,040",0.5,"11,172.20"
42101,PA,Philadelphia County,42101033900,1,1,"2,924",0.4,"6,636.40"
42101,PA,Philadelphia County,42101034000,1,1,"2,872",0.3,"9,737.50"
42101,PA,Philadelphia County,42101034100,1,1,"5,577",0.5,"10,833.80"
42101,PA,Philadelphia County,42101034200,1,1,"3,399",0.4,"8,796.60"
42101,PA,Philadelphia County,42101034400,1,1,"7,662",1.3,"5,838.00"
42101,PA,Philadelphia County,42101034501,1,1,"3,370",0.2,"19,505.80"
42101,PA,Philadelphia County,42101034502,1,1,"5,285",0.4,"13,562.40"
42101,PA,Philadelphia County,42101034600,1,1,"2,250",0.7,"3,143.80"
42101,PA,Philadelphia County,42101034701,1,1,"6,399",0.4,"14,434.30"
42101,PA,Philadelphia County,42101034702,1,1,"3,807",0.4,"9,702.80"
42101,PA,Philadelphia County,42101034801,1,1,"4,299",0.5,"8,033.70"
42101,PA,Philadelphia County,42101034802,1,1,"5,373",0.5,"11,293.80"
42101,PA,Philadelphia County,42101034803,1,1,"4,390",0.5,"8,942.00"
42101,PA,Philadelphia County,42101034900,1,1,"5,543",0.8,"7,384.80"
42101,PA,Philadelphia County,42101035100,1,1,"4,086",0.4,"10,609.80"
42101,PA,Philadelphia County,42101035200,1,1,"4,482",0.7,"6,314.80"
42101,PA,Philadelphia County,42101035301,1,1,"5,300",0.5,"9,981.60"
42101,PA,Philadelphia County,42101035302,1,1,"4,462",0.6,"7,711.30"
42101,PA,Philadelphia County,42101035500,1,1,"7,282",0.9,"8,235.70"
42101,PA,Philadelphia County,42101035601,1,1,"5,439",0.8,"6,940.40"
42101,PA,Philadelphia County,42101035602,1,1,"3,617",0.5,"6,716.00"
42101,PA,Philadelphia County,42101035701,1,1,"4,745",0.2,"20,529.50"
42101,PA,Philadelphia County,42101035702,1,1,"4,405",0.6,"7,317.40"
42101,PA,Philadelphia County,42101035800,1,1,"5,948",0.7,"8,764.20"
42101,PA,Philadelphia County,42101035900,1,1,"5,309",0.9,"6,125.60"
42101,PA,Philadelphia County,42101036000,1,1,"3,201",0.8,"4,057.90"
42101,PA,Philadelphia County,42101036100,1,1,"4,083",0.5,"8,594.50"
42101,PA,Philadelphia County,42101036201,1,1,"4,744",0.4,"11,906.70"
42101,PA,Philadelphia County,42101036202,1,1,"6,138",0.4,"14,243.50"
42101,PA,Philadelphia County,42101036203,1,1,"5,129",0.6,"9,003.10"
42101,PA,Philadelphia County,42101036301,1,1,"3,695",0.9,"4,120.20"
42101,PA,Philadelphia County,42101036302,1,1,"3,543",0.2,"18,254.20"
42101,PA,Philadelphia County,42101036303,1,1,"6,726",1,"6,815.80"
42101,PA,Philadelphia County,42101036400,1,1,703,1.7,404.5
42101,PA,Philadelphia County,42101036501,1,1,"5,562",0.7,"7,932.10"
42101,PA,Philadelphia County,42101036502,1,1,"4,077",0.7,"6,092.50"
42101,PA,Philadelphia County,42101036600,1,1,"1,643",0.4,"4,237.10"
42101,PA,Philadelphia County,42101036700,1,1,"2,542",0.3,"8,209.50"
42101,PA,Philadelphia County,42101036900,1,1,"6,966",0.7,"9,704.30"
42101,PA,Philadelphia County,42101037200,1,1,"4,244",0.4,"10,682.30"
42101,PA,Philadelphia County,42101037300,1,1,"5,137",1,"5,170.80"
42101,PA,Philadelphia County,42101037500,1,1,"3,771",0.4,"9,457.60"
42101,PA,Philadelphia County,42101037600,1,1,"2,986",0.3,"10,781.60"
42101,PA,Philadelphia County,42101037700,1,1,"5,635",0.3,"19,805.50"
42101,PA,Philadelphia County,42101037800,1,1,"2,504",1.5,"1,724.80"
42101,PA,Philadelphia County,42101037900,1,1,"5,315",0.5,"10,014.90"
42101,PA,Philadelphia County,42101038000,1,1,"2,375",0.3,"7,033.20"
42101,PA,Philadelphia County,42101038100,1,1,833,1.3,646.9
42101,PA,Philadelphia County,42101038200,1,1,"2,631",0.7,"3,726.30"
42101,PA,Philadelphia County,42101038300,1,1,"4,157",1.2,"3,513.30"
42101,PA,Philadelphia County,42101038400,1,1,"2,437",1,"2,478.30"
42101,PA,Philadelphia County,42101038500,1,1,"1,888",0.5,"3,652.10"
42101,PA,Philadelphia County,42101038600,1,1,"1,320",1.3,"1,034.60"
42101,PA,Philadelphia County,42101038700,1,1,"2,348",0.8,"2,961.80"
42101,PA,Philadelphia County,42101038800,1,1,"3,718",0.5,"6,960.10"
42101,PA,Philadelphia County,42101038900,1,1,"3,080",0.5,"6,229.50"
42101,PA,Philadelphia County,42101039000,1,1,"8,154",0.8,"10,389.60"
42101,PA,Philadelphia County,42101980000,1,1,601,3.4,174.5
42101,PA,Philadelphia County,42101980100,1,1,74,2.1,35
42101,PA,Philadelphia County,42101980200,1,1,504,2,251
42101,PA,Philadelphia County,42101980300,1,1,2,2.9,0.7
42101,PA,Philadelphia County,42101980400,99,99,0,1.1,0
